Date,Open,High,Low,Close,Volume
1999-01-22,0.0401366,0.0447209,0.0355414,0.0376107,740241736.6614
1999-01-25,0.040596,0.0419733,0.0376107,0.041509,139380849.89796
1999-01-26,0.0419733,0.0428861,0.0378475,0.0382958,93897141.267505
1999-01-27,0.0385215,0.0394424,0.0362383,0.0382958,67263851.916508
1999-01-28,0.0382958,0.0385215,0.0378475,0.0380673,62306094.66439
1999-01-29,0.0380673,0.0382958,0.0362383,0.0362383,67119801.270474
1999-02-01,0.0362383,0.0373859,0.0362383,0.0369277,42330944.921991
1999-02-02,0.0362383,0.0373859,0.0330246,0.0341652,71986183.93472
1999-02-03,0.0337257,0.0353266,0.0334858,0.0348642,20956169.986214
1999-02-04,0.0353266,0.0378475,0.0348642,0.036692,50245029.542513
1999-02-05,0.0373859,0.0382958,0.0364653,0.0378475,37674034.945981
1999-02-08,0.0380673,0.0382958,0.0364653,0.0364653,42069326.841069
1999-02-09,0.0373859,0.0376107,0.0346275,0.035092,23794749.693718
1999-02-10,0.035092,0.0360028,0.0341652,0.0348642,41035830.790216
1999-02-11,0.0348642,0.0392108,0.0348642,0.0378475,36444312.818742
1999-02-12,0.0382958,0.0401366,0.0382958,0.0399039,30531608.019152
1999-02-16,0.040596,0.04219,0.0360028,0.0401366,58211599.982628
1999-02-17,0.0392108,0.0396771,0.0373859,0.0380673,18536205.240829
1999-02-18,0.0392108,0.0396771,0.0376107,0.0385215,19804926.274462
1999-02-19,0.0382958,0.040596,0.0378475,0.0399039,21047744.825209
1999-02-22,0.040596,0.0410485,0.0380673,0.0401366,56497880.901291
1999-02-23,0.0410485,0.0428861,0.0387534,0.0419733,38197251.082712
1999-02-24,0.0481535,0.050217,0.0442614,0.0454131,167479306.63522
1999-02-25,0.0472427,0.0488467,0.0433555,0.0440286,40695724.281252
1999-02-26,0.0444951,0.0458695,0.041509,0.0419733,47746636.444421
1999-03-01,0.0428861,0.0440286,0.0401366,0.04219,25259816.954412
1999-03-02,0.0419733,0.04219,0.0410485,0.0417406,15435927.351952
1999-03-03,0.0419733,0.0419733,0.0387534,0.0389812,17306533.176371
1999-03-04,0.0408209,0.0410485,0.0378475,0.0380673,16325452.85722
1999-03-05,0.0385215,0.0403614,0.0385215,0.0401366,21767187.038325
1999-03-08,0.0392108,0.0419733,0.0385215,0.0408209,21283250.159563
1999-03-09,0.0408209,0.0426566,0.0408209,0.04219,39636265.672175
